#-----------------------------------------------------------------------------
# Date d'extraction : 23/06/2026 - 11h37 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020_DISTRIBUTION
# Modele     : Q50
# Scenario :
#     RCP4.5 : Emissions modérées
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTX35 : Nombre de jours de fortes chaleur ( TX>35°C ) (jour(s))
#     NORTR : Nombre de nuits tropicales (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;NORTX35;NORTR;
#-----------------------------------------------------------------------------
9058;46.073;0.4232;RCP4.5;H3;3.4;14;
9059;46.0747;0.5266;RCP4.5;H3;3.55;12;
9060;46.0763;0.63;RCP4.5;H3;3.67;12;
9061;46.0778;0.7334;RCP4.5;H3;3.7;12;
9062;46.0792;0.8368;RCP4.5;H3;4.55;13;
9063;46.0806;0.9402;RCP4.5;H3;3.63;14;
9064;46.0818;1.0436;RCP4.5;H3;3.52;14;
9065;46.0829;1.147;RCP4.5;H3;3.33;14;
9066;46.084;1.2504;RCP4.5;H3;3.06;12;
9067;46.0849;1.3539;RCP4.5;H3;2.44;13;
9068;46.0858;1.4573;RCP4.5;H3;2.23;15;
9069;46.0865;1.5607;RCP4.5;H3;2.13;15;
9070;46.0872;1.6642;RCP4.5;H3;2.05;16;
9071;46.0878;1.7676;RCP4.5;H3;2.3;12;
9072;46.0882;1.871;RCP4.5;H3;1.57;12;
9073;46.0886;1.9745;RCP4.5;H3;2.04;12;
9074;46.0889;2.0779;RCP4.5;H3;2.4;11;
9075;46.0891;2.1814;RCP4.5;H3;1.9;11;
9076;46.0892;2.2848;RCP4.5;H3;2.21;11;
9077;46.0892;2.3883;RCP4.5;H3;2.25;11;
9078;46.0891;2.4917;RCP4.5;H3;2.45;11;
9079;46.0889;2.5952;RCP4.5;H3;3.2;6;
9080;46.0886;2.6986;RCP4.5;H3;2.3;6;
9081;46.0882;2.802;RCP4.5;H3;1.77;7;
9082;46.0878;2.9055;RCP4.5;H3;3.07;7;
9083;46.0872;3.0089;RCP4.5;H3;3;7;
9084;46.0865;3.1124;RCP4.5;H3;3.5;12;
9085;46.0858;3.2158;RCP4.5;H3;3.7;12;
9086;46.0849;3.3192;RCP4.5;H3;3.87;10;
9087;46.084;3.4226;RCP4.5;H3;4.72;10;
9088;46.0829;3.5261;RCP4.5;H3;3.65;12;
9089;46.0818;3.6295;RCP4.5;H3;2.52;13;
9090;46.0806;3.7329;RCP4.5;H3;1.02;8;
9091;46.0792;3.8363;RCP4.5;H3;1.1;2;
9092;46.0778;3.9397;RCP4.5;H3;4.62;14;
9093;46.0763;4.0431;RCP4.5;H3;5.68;14;
9094;46.0747;4.1465;RCP4.5;H3;4.96;13;
9095;46.073;4.2499;RCP4.5;H3;4.54;16;
9096;46.0712;4.3533;RCP4.5;H3;2.18;20;
9097;46.0693;4.4567;RCP4.5;H3;2.23;22;
9098;46.0673;4.56;RCP4.5;H3;2.62;22;
9099;46.0652;4.6634;RCP4.5;H3;4.43;31;
9100;46.0631;4.7667;RCP4.5;H3;4;24;
9101;46.0608;4.8701;RCP4.5;H3;3.79;21;
9102;46.0584;4.9734;RCP4.5;H3;3.63;19;
9103;46.056;5.0767;RCP4.5;H3;3.9;19;
9104;46.0534;5.18;RCP4.5;H3;3.88;18;
9105;46.0508;5.2833;RCP4.5;H3;3.81;18;
9106;46.048;5.3866;RCP4.5;H3;4.08;13;
9107;46.0452;5.4899;RCP4.5;H3;1.86;6;
9108;46.0422;5.5932;RCP4.5;H3;0.27;5;
9109;46.0392;5.6965;RCP4.5;H3;0.09;3;
9110;46.0361;5.7997;RCP4.5;H3;2.74;11;
9111;46.0329;5.903;RCP4.5;H3;2.62;14;
9112;46.0296;6.0062;RCP4.5;H3;2.7;14;
9113;46.0262;6.1094;RCP4.5;H3;1.71;10;
9114;46.0227;6.2126;RCP4.5;H3;1.22;8;
9115;46.0191;6.3158;RCP4.5;H3;0.09;4;
9116;46.0154;6.419;RCP4.5;H3;0;2;
9117;46.0116;6.5221;RCP4.5;H3;0;3;
9118;46.0077;6.6253;RCP4.5;H3;0.01;2;
9119;46.0037;6.7284;RCP4.5;H3;0;0;
9120;45.9997;6.8315;RCP4.5;H3;0;0;
9121;45.9955;6.9346;RCP4.5;H3;0;0;
9122;45.9913;7.0377;RCP4.5;H3;0;0;
9186;46.108;-1.1312;RCP4.5;H3;2.33;20;
9187;46.1111;-1.0278;RCP4.5;H3;2.06;19;
9188;46.1141;-0.9244;RCP4.5;H3;4.12;13;
9189;46.1171;-0.821;RCP4.5;H3;4;12;
9190;46.1199;-0.7176;RCP4.5;H3;3.92;12;
9191;46.1226;-0.6141;RCP4.5;H3;3.96;11;
9192;46.1253;-0.5107;RCP4.5;H3;3.92;11;
9193;46.1279;-0.4073;RCP4.5;H3;4.38;14;
9194;46.1303;-0.3038;RCP4.5;H3;4.7;15;
9195;46.1327;-0.2003;RCP4.5;H3;4.42;14;
9196;46.135;-0.0968;RCP4.5;H3;4.35;15;
9197;46.1372;0.0066;RCP4.5;H3;3.71;14;
9198;46.1392;0.1101;RCP4.5;H3;3.96;14;
9199;46.1412;0.2136;RCP4.5;H3;4.25;14;
9200;46.1431;0.3171;RCP4.5;H3;3.8;14;
9201;46.1449;0.4207;RCP4.5;H3;3.45;14;
9202;46.1466;0.5242;RCP4.5;H3;3.25;11;
9203;46.1483;0.6277;RCP4.5;H3;3.28;11;
9204;46.1498;0.7313;RCP4.5;H3;3.95;12;
9205;46.1512;0.8348;RCP4.5;H3;4.62;13;
9206;46.1525;0.9383;RCP4.5;H3;4.19;13;
9207;46.1538;1.0419;RCP4.5;H3;4.12;14;
9208;46.1549;1.1454;RCP4.5;H3;3.7;14;
9209;46.1559;1.249;RCP4.5;H3;3.25;14;
9210;46.1569;1.3526;RCP4.5;H3;3.37;14;
9211;46.1577;1.4561;RCP4.5;H3;2.96;15;
9212;46.1585;1.5597;RCP4.5;H3;2.5;16;
9213;46.1592;1.6633;RCP4.5;H3;2.37;16;
9214;46.1597;1.7669;RCP4.5;H3;1.92;15;
9215;46.1602;1.8704;RCP4.5;H3;2.06;10;
9216;46.1606;1.974;RCP4.5;H3;2.56;11;
9217;46.1609;2.0776;RCP4.5;H3;2.06;12;
9218;46.1611;2.1812;RCP4.5;H3;2.62;9;
9219;46.1612;2.2848;RCP4.5;H3;3.24;9;
9220;46.1612;2.3883;RCP4.5;H3;2.57;9;
9221;46.1611;2.4919;RCP4.5;H3;2.94;11;
9222;46.1609;2.5955;RCP4.5;H3;3.01;12;
9223;46.1606;2.6991;RCP4.5;H3;3.05;6;
9224;46.1602;2.8027;RCP4.5;H3;2.38;6;
9225;46.1597;2.9062;RCP4.5;H3;2.7;6;
9226;46.1592;3.0098;RCP4.5;H3;2.52;10;
9227;46.1585;3.1134;RCP4.5;H3;4.58;10;
9228;46.1578;3.2169;RCP4.5;H3;4.33;10;
9229;46.1569;3.3205;RCP4.5;H3;4.27;10;
9230;46.156;3.4241;RCP4.5;H3;4.94;9;
9231;46.1549;3.5276;RCP4.5;H3;4.19;11;
9232;46.1538;3.6312;RCP4.5;H3;4.18;12;
9233;46.1525;3.7347;RCP4.5;H3;3.27;9;
9234;46.1512;3.8383;RCP4.5;H3;2.88;14;
9235;46.1498;3.9418;RCP4.5;H3;5.1;14;
9236;46.1483;4.0454;RCP4.5;H3;5.63;14;
9237;46.1467;4.1489;RCP4.5;H3;5.44;13;
9238;46.145;4.2524;RCP4.5;H3;4.94;15;
9239;46.1432;4.3559;RCP4.5;H3;2.43;15;
9240;46.1413;4.4594;RCP4.5;H3;1.64;20;
9241;46.1393;4.5629;RCP4.5;H3;2.71;21;
9242;46.1372;4.6664;RCP4.5;H3;4.15;30;
9243;46.135;4.7699;RCP4.5;H3;4.54;31;
9244;46.1327;4.8734;RCP4.5;H3;3.79;23;
9245;46.1304;4.9769;RCP4.5;H3;3.71;20;
9246;46.1279;5.0803;RCP4.5;H3;3.71;19;
9247;46.1253;5.1838;RCP4.5;H3;3.92;19;
9248;46.1227;5.2872;RCP4.5;H3;3.9;17;
9249;46.1199;5.3907;RCP4.5;H3;3.92;12;
9250;46.1171;5.4941;RCP4.5;H3;2.15;8;
9251;46.1142;5.5975;RCP4.5;H3;0.71;5;
9252;46.1111;5.7009;RCP4.5;H3;0.05;3;
9253;46.108;5.8043;RCP4.5;H3;2.17;10;
9254;46.1048;5.9076;RCP4.5;H3;1.72;17;
9255;46.1015;6.011;RCP4.5;H3;1.81;18;
9256;46.098;6.1144;RCP4.5;H3;0.65;9;
9257;46.0945;6.2177;RCP4.5;H3;0.47;8;
9258;46.0909;6.321;RCP4.5;H3;1.86;17;
9259;46.0872;6.4243;RCP4.5;H3;1.83;5;
9260;46.0835;6.5276;RCP4.5;H3;4.88;8;
9261;46.0796;6.6309;RCP4.5;H3;0.55;5;
9262;46.0756;6.7342;RCP4.5;H3;0.01;3;
9263;46.0715;6.8374;RCP4.5;H3;0;1;
9264;46.0674;6.9406;RCP4.5;H3;0;0;
9326;46.1699;-1.4462;RCP4.5;H3;2.72;20;
9327;46.1733;-1.3428;RCP4.5;H3;2.33;20;
9328;46.1766;-1.2393;RCP4.5;H3;2.45;20;
9329;46.1799;-1.1358;RCP4.5;H3;2.21;19;
9330;46.183;-1.0322;RCP4.5;H3;4;13;
9331;46.186;-0.9287;RCP4.5;H3;4.21;13;
9332;46.189;-0.8252;RCP4.5;H3;4.12;13;
9333;46.1918;-0.7216;RCP4.5;H3;3.95;12;
9334;46.1946;-0.618;RCP4.5;H3;4.7;15;
9335;46.1972;-0.5145;RCP4.5;H3;4.33;15;
9336;46.1998;-0.4109;RCP4.5;H3;4.55;14;
9337;46.2023;-0.3073;RCP4.5;H3;4.55;15;
9338;46.2046;-0.2037;RCP4.5;H3;4.75;14;
9339;46.2069;-0.1001;RCP4.5;H3;3.85;14;
9340;46.2091;0.0036;RCP4.5;H3;3.88;14;
9341;46.2112;0.1072;RCP4.5;H3;4.29;14;
9342;46.2132;0.2108;RCP4.5;H3;4;14;
9343;46.2151;0.3145;RCP4.5;H3;3.81;14;
9344;46.2169;0.4181;RCP4.5;H3;3.33;11;
9345;46.2186;0.5218;RCP4.5;H3;3.42;11;
9346;46.2202;0.6255;RCP4.5;H3;3.37;11;
9347;46.2217;0.7291;RCP4.5;H3;4.45;12;
9348;46.2232;0.8328;RCP4.5;H3;4.56;14;
9349;46.2245;0.9365;RCP4.5;H3;4.42;14;
9350;46.2257;1.0402;RCP4.5;H3;4.25;13;
9351;46.2269;1.1439;RCP4.5;H3;3.9;14;
9352;46.2279;1.2476;RCP4.5;H3;3.23;14;
9353;46.2289;1.3513;RCP4.5;H3;3.02;14;
9354;46.2297;1.455;RCP4.5;H3;2.76;15;
9355;46.2305;1.5587;RCP4.5;H3;2.35;15;
9356;46.2311;1.6624;RCP4.5;H3;2.4;16;
9357;46.2317;1.7661;RCP4.5;H3;1.83;15;
9358;46.2322;1.8698;RCP4.5;H3;2.92;14;
9359;46.2326;1.9735;RCP4.5;H3;2.32;10;
9360;46.2329;2.0772;RCP4.5;H3;2.38;10;
9361;46.233;2.181;RCP4.5;H3;2.65;10;
9362;46.2331;2.2847;RCP4.5;H3;3.37;11;
9363;46.2331;2.3884;RCP4.5;H3;3.19;11;
9364;46.233;2.4921;RCP4.5;H3;3.88;12;
9365;46.2329;2.5958;RCP4.5;H3;3.47;12;
9366;46.2326;2.6996;RCP4.5;H3;2.67;13;
9367;46.2322;2.8033;RCP4.5;H3;2.3;13;
9368;46.2317;2.907;RCP4.5;H3;3.47;6;
9369;46.2311;3.0107;RCP4.5;H3;3.3;12;
9370;46.2305;3.1144;RCP4.5;H3;5.12;10;
9371;46.2297;3.2181;RCP4.5;H3;4.96;10;
9372;46.2289;3.3218;RCP4.5;H3;4.95;10;
9373;46.2279;3.4255;RCP4.5;H3;4.96;9;
9374;46.2269;3.5292;RCP4.5;H3;4.52;9;
9375;46.2257;3.6329;RCP4.5;H3;5.12;11;
9376;46.2245;3.7366;RCP4.5;H3;3.83;12;
9377;46.2232;3.8403;RCP4.5;H3;4.56;14;
9378;46.2218;3.9439;RCP4.5;H3;4.02;10;
9379;46.2202;4.0476;RCP4.5;H3;4.08;10;
9380;46.2186;4.1513;RCP4.5;H3;3.45;11;
9381;46.2169;4.2549;RCP4.5;H3;3.95;10;
9382;46.2151;4.3586;RCP4.5;H3;3;14;
9383;46.2132;4.4622;RCP4.5;H3;1.5;19;
9384;46.2112;4.5659;RCP4.5;H3;2.46;21;
9385;46.2091;4.6695;RCP4.5;H3;2.52;29;
9386;46.2069;4.7731;RCP4.5;H3;3.7;24;
9387;46.2047;4.8768;RCP4.5;H3;3.85;22;
9388;46.2023;4.9804;RCP4.5;H3;3.81;22;
9389;46.1998;5.084;RCP4.5;H3;3.98;20;
9390;46.1973;5.1875;RCP4.5;H3;3.9;19;
9391;46.1946;5.2911;RCP4.5;H3;3.72;17;
9392;46.1919;5.3947;RCP4.5;H3;3.67;11;
9393;46.189;5.4982;RCP4.5;H3;2.58;9;
9394;46.1861;5.6018;RCP4.5;H3;1.31;5;
9395;46.183;5.7053;RCP4.5;H3;0.78;5;
9396;46.1799;5.8088;RCP4.5;H3;0.57;5;
9397;46.1767;5.9123;RCP4.5;H3;1.03;8;
9398;46.1734;6.0158;RCP4.5;H3;2.57;21;
9399;46.1699;6.1193;RCP4.5;H3;2.38;21;
9400;46.1664;6.2228;RCP4.5;H3;1.6;17;
9401;46.1628;6.3263;RCP4.5;H3;1.71;15;
9402;46.1591;6.4297;RCP4.5;H3;0.92;5;
9403;46.1553;6.5331;RCP4.5;H3;0.04;3;
9404;46.1514;6.6366;RCP4.5;H3;0;3;
9405;46.1475;6.74;RCP4.5;H3;0;2;
9406;46.1434;6.8433;RCP4.5;H3;0;1;
9407;46.1392;6.9467;RCP4.5;H3;0;0;
9468;46.2383;-1.5548;RCP4.5;H3;2.71;19;
9469;46.2418;-1.4512;RCP4.5;H3;2.7;19;
9471;46.2485;-1.244;RCP4.5;H3;1.2;18;
9472;46.2518;-1.1403;RCP4.5;H3;2.45;20;
9473;46.2549;-1.0367;RCP4.5;H3;4.31;14;
9474;46.2579;-0.933;RCP4.5;H3;4.18;13;
9475;46.2609;-0.8293;RCP4.5;H3;4.13;13;
9476;46.2637;-0.7256;RCP4.5;H3;4.87;16;
9477;46.2665;-0.6219;RCP4.5;H3;4.83;16;
9478;46.2692;-0.5182;RCP4.5;H3;4.98;16;
9479;46.2717;-0.4145;RCP4.5;H3;4.82;15;
9480;46.2742;-0.3108;RCP4.5;H3;4.3;14;
9481;46.2766;-0.207;RCP4.5;H3;4;14;
9482;46.2789;-0.1033;RCP4.5;H3;3.67;14;
9483;46.281;0.0005;RCP4.5;H3;3.83;14;
9484;46.2831;0.1043;RCP4.5;H3;4.37;14;
9485;46.2851;0.208;RCP4.5;H3;3.92;14;
9486;46.287;0.3118;RCP4.5;H3;3.45;11;
9487;46.2888;0.4156;RCP4.5;H3;3.55;12;
9488;46.2906;0.5194;RCP4.5;H3;3.43;11;
9489;46.2922;0.6232;RCP4.5;H3;3.31;11;
9490;46.2937;0.727;RCP4.5;H3;4.6;12;
9491;46.2951;0.8308;RCP4.5;H3;4.29;12;
9492;46.2965;0.9346;RCP4.5;H3;4.33;12;
9493;46.2977;1.0385;RCP4.5;H3;4.1;13;
9494;46.2988;1.1423;RCP4.5;H3;4.04;13;
9495;46.2999;1.2461;RCP4.5;H3;3.49;13;
9496;46.3008;1.35;RCP4.5;H3;3.37;13;
9497;46.3017;1.4538;RCP4.5;H3;2.78;14;
9498;46.3024;1.5577;RCP4.5;H3;3.5;14;
9499;46.3031;1.6615;RCP4.5;H3;2.99;15;
9500;46.3037;1.7653;RCP4.5;H3;3.15;14;
9501;46.3042;1.8692;RCP4.5;H3;2.52;15;
9502;46.3045;1.973;RCP4.5;H3;2.25;17;
9503;46.3048;2.0769;RCP4.5;H3;3.23;10;
9504;46.305;2.1808;RCP4.5;H3;2.83;11;
9505;46.3051;2.2846;RCP4.5;H3;2.95;11;
9506;46.3051;2.3885;RCP4.5;H3;2.8;11;
9507;46.305;2.4923;RCP4.5;H3;3.75;12;
9508;46.3048;2.5962;RCP4.5;H3;5.04;14;
9509;46.3045;2.7;RCP4.5;H3;4.2;12;
9510;46.3042;2.8039;RCP4.5;H3;4.03;12;
9511;46.3037;2.9077;RCP4.5;H3;3.7;11;
9512;46.3031;3.0116;RCP4.5;H3;3.68;11;
9513;46.3025;3.1154;RCP4.5;H3;4.3;11;
9514;46.3017;3.2193;RCP4.5;H3;4.43;10;
9515;46.3008;3.3231;RCP4.5;H3;5.29;11;
9516;46.2999;3.4269;RCP4.5;H3;5.08;10;
9517;46.2988;3.5308;RCP4.5;H3;4.69;9;
9518;46.2977;3.6346;RCP4.5;H3;4.7;9;
9519;46.2965;3.7384;RCP4.5;H3;3.71;13;
9520;46.2951;3.8423;RCP4.5;H3;4.1;12;
9521;46.2937;3.9461;RCP4.5;H3;4.12;10;
9522;46.2922;4.0499;RCP4.5;H3;4.28;10;
9523;46.2906;4.1537;RCP4.5;H3;3.28;11;
9524;46.2889;4.2575;RCP4.5;H3;3.6;11;
9525;46.2871;4.3613;RCP4.5;H3;3.06;13;
9526;46.2852;4.4651;RCP4.5;H3;2.4;15;
9527;46.2832;4.5688;RCP4.5;H3;3.03;13;
9528;46.2811;4.6726;RCP4.5;H3;3.03;21;
9529;46.2789;4.7764;RCP4.5;H3;3.45;23;
9530;46.2766;4.8801;RCP4.5;H3;4.12;23;
9531;46.2742;4.9838;RCP4.5;H3;4.1;23;
9532;46.2718;5.0876;RCP4.5;H3;4.08;21;
9533;46.2692;5.1913;RCP4.5;H3;4.13;20;
9534;46.2665;5.295;RCP4.5;H3;4;18;
9535;46.2638;5.3987;RCP4.5;H3;3.45;11;
9536;46.2609;5.5024;RCP4.5;H3;2.58;9;
9537;46.258;5.6061;RCP4.5;H3;2.21;9;
9538;46.2549;5.7098;RCP4.5;H3;0.52;5;
9539;46.2518;5.8134;RCP4.5;H3;0.05;3;
9540;46.2486;5.9171;RCP4.5;H3;0.05;3;
9541;46.2453;6.0207;RCP4.5;H3;2.6;11;
9542;46.2418;6.1243;RCP4.5;H3;3.2;12;
9543;46.2383;6.2279;RCP4.5;H3;2.11;19;
9544;46.2347;6.3315;RCP4.5;H3;0.62;11;
9545;46.231;6.4351;RCP4.5;H3;0.32;4;
9546;46.2272;6.5387;RCP4.5;H3;0;2;
9547;46.2233;6.6422;RCP4.5;H3;0;2;
9548;46.2193;6.7458;RCP4.5;H3;0;2;
9549;46.2152;6.8493;RCP4.5;H3;0;2;
9612;46.3137;-1.4562;RCP4.5;H3;1.25;16;
9613;46.3171;-1.3525;RCP4.5;H3;1.19;16;
9614;46.3204;-1.2487;RCP4.5;H3;1.32;17;
9615;46.3237;-1.1449;RCP4.5;H3;4.05;16;
9616;46.3268;-1.0411;RCP4.5;H3;4.33;14;
9617;46.3299;-0.9373;RCP4.5;H3;4.27;14;
9618;46.3328;-0.8335;RCP4.5;H3;3.96;16;
9619;46.3357;-0.7297;RCP4.5;H3;3.95;16;
9620;46.3384;-0.6258;RCP4.5;H3;3.81;15;
9621;46.3411;-0.522;RCP4.5;H3;4.57;15;
9622;46.3437;-0.4181;RCP4.5;H3;4.23;15;
9623;46.3461;-0.3143;RCP4.5;H3;4.07;14;
9624;46.3485;-0.2104;RCP4.5;H3;3.65;13;
9625;46.3508;-0.1065;RCP4.5;H3;4.02;14;
9626;46.353;-0.0026;RCP4.5;H3;3.83;14;
9627;46.3551;0.1013;RCP4.5;H3;3.87;14;
9628;46.3571;0.2052;RCP4.5;H3;3.83;12;
9629;46.359;0.3091;RCP4.5;H3;3.45;12;
9630;46.3608;0.4131;RCP4.5;H3;3.55;12;
9631;46.3625;0.517;RCP4.5;H3;3.65;12;
9632;46.3641;0.6209;RCP4.5;H3;3.49;12;
9633;46.3657;0.7249;RCP4.5;H3;5;12;
9634;46.3671;0.8288;RCP4.5;H3;4.67;12;
9635;46.3684;0.9328;RCP4.5;H3;4.52;12;
9636;46.3697;1.0368;RCP4.5;H3;4.23;12;
9637;46.3708;1.1407;RCP4.5;H3;3.96;12;
9638;46.3718;1.2447;RCP4.5;H3;4.2;12;
9639;46.3728;1.3487;RCP4.5;H3;3.56;13;
9640;46.3737;1.4526;RCP4.5;H3;3.37;12;
9641;46.3744;1.5566;RCP4.5;H3;3.83;14;
9642;46.3751;1.6606;RCP4.5;H3;3.82;14;
9643;46.3757;1.7646;RCP4.5;H3;3.93;14;
9644;46.3761;1.8686;RCP4.5;H3;3.26;15;
9645;46.3765;1.9726;RCP4.5;H3;3.94;10;
9646;46.3768;2.0766;RCP4.5;H3;3.54;10;
9647;46.377;2.1806;RCP4.5;H3;3.18;10;
9648;46.3771;2.2845;RCP4.5;H3;3.2;13;
9649;46.3771;2.3885;RCP4.5;H3;3.56;12;
9650;46.377;2.4925;RCP4.5;H3;5.43;11;
9651;46.3768;2.5965;RCP4.5;H3;5.85;17;
9652;46.3765;2.7005;RCP4.5;H3;4.29;12;
9653;46.3761;2.8045;RCP4.5;H3;4.23;11;
9654;46.3757;2.9085;RCP4.5;H3;4.7;10;
9655;46.3751;3.0125;RCP4.5;H3;3.62;12;
9656;46.3744;3.1165;RCP4.5;H3;3.88;11;
9657;46.3737;3.2204;RCP4.5;H3;5.05;10;
9658;46.3728;3.3244;RCP4.5;H3;5.24;11;
9659;46.3719;3.4284;RCP4.5;H3;4.94;11;
9660;46.3708;3.5324;RCP4.5;H3;4.87;10;
9661;46.3697;3.6363;RCP4.5;H3;4.9;9;
9662;46.3684;3.7403;RCP4.5;H3;3.92;13;
9663;46.3671;3.8442;RCP4.5;H3;4.37;12;
9664;46.3657;3.9482;RCP4.5;H3;4.4;12;
9665;46.3641;4.0521;RCP4.5;H3;4.58;11;
9666;46.3625;4.1561;RCP4.5;H3;4.52;9;
9667;46.3608;4.26;RCP4.5;H3;3.75;10;
9668;46.359;4.3639;RCP4.5;H3;3.69;11;
9669;46.3571;4.4679;RCP4.5;H3;3.06;13;
9670;46.3551;4.5718;RCP4.5;H3;3.77;12;
9671;46.353;4.6757;RCP4.5;H3;3.62;13;
9672;46.3508;4.7796;RCP4.5;H3;2.9;20;
9673;46.3485;4.8835;RCP4.5;H3;4.05;24;
9674;46.3462;4.9873;RCP4.5;H3;4.02;22;
9675;46.3437;5.0912;RCP4.5;H3;4.15;21;
9676;46.3411;5.1951;RCP4.5;H3;4.2;20;
9677;46.3385;5.2989;RCP4.5;H3;4.13;19;
9678;46.3357;5.4028;RCP4.5;H3;3.2;10;
9679;46.3328;5.5066;RCP4.5;H3;2.19;9;
9680;46.3299;5.6104;RCP4.5;H3;2.08;8;
9681;46.3269;5.7142;RCP4.5;H3;1.08;6;
9682;46.3237;5.818;RCP4.5;H3;0.22;4;
9683;46.3205;5.9218;RCP4.5;H3;0;2;
9684;46.3171;6.0256;RCP4.5;H3;0.39;5;
9685;46.3137;6.1293;RCP4.5;H3;2.67;11;
9686;46.3102;6.2331;RCP4.5;H3;2.85;21;
9687;46.3066;6.3368;RCP4.5;H3;2.22;18;
9688;46.3029;6.4405;RCP4.5;H3;1.11;13;
9689;46.2991;6.5442;RCP4.5;H3;0.15;3;
9690;46.2952;6.6479;RCP4.5;H3;0.04;3;
9691;46.2912;6.7516;RCP4.5;H3;0;3;
9692;46.2871;6.8552;RCP4.5;H3;0;2;
9754;46.382;-1.5651;RCP4.5;H3;1.37;16;
9755;46.3856;-1.4613;RCP4.5;H3;1.25;16;
9756;46.389;-1.3574;RCP4.5;H3;4.21;15;
9757;46.3923;-1.2535;RCP4.5;H3;4.17;15;
9758;46.3956;-1.1495;RCP4.5;H3;4.04;16;
9759;46.3987;-1.0456;RCP4.5;H3;3.99;16;
9760;46.4018;-0.9417;RCP4.5;H3;3.97;16;
9761;46.4047;-0.8377;RCP4.5;H3;3.65;15;
9762;46.4076;-0.7337;RCP4.5;H3;3.68;15;
9763;46.4103;-0.6298;RCP4.5;H3;3.52;14;
9764;46.413;-0.5258;RCP4.5;H3;4.17;15;
9765;46.4156;-0.4218;RCP4.5;H3;4.18;15;
9766;46.4181;-0.3178;RCP4.5;H3;4;14;
9767;46.4204;-0.2138;RCP4.5;H3;3.85;13;
9768;46.4227;-0.1097;RCP4.5;H3;3.7;10;
9769;46.4249;-0.0057;RCP4.5;H3;3.8;10;
9770;46.427;0.0983;RCP4.5;H3;3.87;10;
9771;46.429;0.2024;RCP4.5;H3;3.97;10;
9772;46.4309;0.3064;RCP4.5;H3;3.76;12;
9773;46.4327;0.4105;RCP4.5;H3;3.54;12;
9774;46.4345;0.5146;RCP4.5;H3;3.54;12;
9775;46.4361;0.6187;RCP4.5;H3;3.71;12;
9776;46.4376;0.7227;RCP4.5;H3;4.94;13;
9777;46.439;0.8268;RCP4.5;H3;5.15;13;
9778;46.4404;0.9309;RCP4.5;H3;4.88;12;
9779;46.4416;1.035;RCP4.5;H3;4.71;12;
9780;46.4428;1.1391;RCP4.5;H3;4.42;12;
9781;46.4438;1.2432;RCP4.5;H3;5.05;13;
9782;46.4448;1.3474;RCP4.5;H3;4.4;12;
9783;46.4456;1.4515;RCP4.5;H3;3.6;12;
9784;46.4464;1.5556;RCP4.5;H3;3.42;12;
9785;46.4471;1.6597;RCP4.5;H3;3.13;12;
9786;46.4476;1.7638;RCP4.5;H3;2.5;13;
9787;46.4481;1.868;RCP4.5;H3;2.17;14;
9788;46.4485;1.9721;RCP4.5;H3;2.13;14;
9789;46.4488;2.0762;RCP4.5;H3;2.67;13;
9790;46.449;2.1803;RCP4.5;H3;2.42;15;
9791;46.4491;2.2845;RCP4.5;H3;3.69;12;
9792;46.4491;2.3886;RCP4.5;H3;3.88;12;
9793;46.449;2.4927;RCP4.5;H3;5.38;12;
9794;46.4488;2.5969;RCP4.5;H3;5.94;17;
9795;46.4485;2.701;RCP4.5;H3;5.47;12;
9796;46.4481;2.8051;RCP4.5;H3;4.45;11;
9797;46.4476;2.9092;RCP4.5;H3;5.35;10;
9798;46.4471;3.0134;RCP4.5;H3;4.3;10;
9799;46.4464;3.1175;RCP4.5;H3;4.02;11;
9800;46.4456;3.2216;RCP4.5;H3;5.2;9;
9801;46.4448;3.3257;RCP4.5;H3;5.35;11;
9802;46.4438;3.4298;RCP4.5;H3;5.21;11;
9803;46.4428;3.5339;RCP4.5;H3;4.99;10;
9804;46.4416;3.638;RCP4.5;H3;4.45;12;
9805;46.4404;3.7421;RCP4.5;H3;4.38;12;
9806;46.4391;3.8462;RCP4.5;H3;4.46;12;
9807;46.4376;3.9503;RCP4.5;H3;4.79;12;
9808;46.4361;4.0544;RCP4.5;H3;4.58;11;
9809;46.4345;4.1585;RCP4.5;H3;4.6;10;
9810;46.4328;4.2626;RCP4.5;H3;4.43;9;
9811;46.431;4.3666;RCP4.5;H3;3.82;10;
9812;46.4291;4.4707;RCP4.5;H3;3.43;11;
9813;46.4271;4.5747;RCP4.5;H3;3.67;12;
9814;46.425;4.6788;RCP4.5;H3;3.71;11;
9815;46.4228;4.7828;RCP4.5;H3;2.96;19;
9816;46.4205;4.8868;RCP4.5;H3;4.05;24;
9817;46.4181;4.9909;RCP4.5;H3;4.02;22;
9818;46.4156;5.0949;RCP4.5;H3;4.02;22;
9819;46.413;5.1989;RCP4.5;H3;4.02;20;
9820;46.4104;5.3028;RCP4.5;H3;3.83;14;
