#-----------------------------------------------------------------------------
# Date d'extraction : 23/06/2026 - 11h37 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020_DISTRIBUTION
# Modele     : Q50
# Scenario :
#     RCP8.5 : Emissions non réduites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORTX35 : Nombre de jours de fortes chaleur ( TX>35°C ) (jour(s))
#     NORTR : Nombre de nuits tropicales (jour(s))
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;NORTX35;NORTR;
#-----------------------------------------------------------------------------
13763;48.4116;-1.1758;RCP8.5;H3;3.82;13;
13764;48.4147;-1.0678;RCP8.5;H3;3.97;16;
13765;48.4178;-0.9599;RCP8.5;H3;4.02;15;
13766;48.4208;-0.8519;RCP8.5;H3;4.04;15;
13767;48.4236;-0.744;RCP8.5;H3;4.06;16;
13768;48.4264;-0.636;RCP8.5;H3;3.9;18;
13769;48.4291;-0.528;RCP8.5;H3;4.57;19;
13770;48.4316;-0.42;RCP8.5;H3;4.72;18;
13771;48.4341;-0.312;RCP8.5;H3;4.7;19;
13772;48.4365;-0.2039;RCP8.5;H3;4.26;16;
13773;48.4388;-0.0959;RCP8.5;H3;5.6;16;
13774;48.4409;0.0121;RCP8.5;H3;5.67;18;
13775;48.443;0.1202;RCP8.5;H3;5.38;20;
13776;48.445;0.2282;RCP8.5;H3;5.6;25;
13777;48.4469;0.3363;RCP8.5;H3;5.62;26;
13778;48.4487;0.4444;RCP8.5;H3;5.54;23;
13779;48.4503;0.5525;RCP8.5;H3;5.5;23;
13780;48.4519;0.6606;RCP8.5;H3;5.52;23;
13781;48.4534;0.7687;RCP8.5;H3;5.42;22;
13782;48.4548;0.8768;RCP8.5;H3;5.45;22;
13783;48.4561;0.9849;RCP8.5;H3;7.02;17;
13784;48.4573;1.093;RCP8.5;H3;6.96;22;
13785;48.4584;1.2011;RCP8.5;H3;7.17;23;
13786;48.4594;1.3092;RCP8.5;H3;7.58;20;
13787;48.4602;1.4173;RCP8.5;H3;7.63;21;
13788;48.461;1.5255;RCP8.5;H3;8;22;
13789;48.4617;1.6336;RCP8.5;H3;8.12;21;
13790;48.4623;1.7417;RCP8.5;H3;8.22;22;
13791;48.4628;1.8499;RCP8.5;H3;7.73;21;
13792;48.4632;1.958;RCP8.5;H3;9.23;23;
13793;48.4635;2.0662;RCP8.5;H3;8.54;29;
13794;48.4637;2.1743;RCP8.5;H3;8.84;29;
13795;48.4638;2.2824;RCP8.5;H3;8.55;30;
13796;48.4638;2.3906;RCP8.5;H3;8.2;30;
13797;48.4637;2.4987;RCP8.5;H3;8.82;24;
13798;48.4635;2.6069;RCP8.5;H3;9.21;24;
13799;48.4632;2.715;RCP8.5;H3;10.46;26;
13800;48.4628;2.8231;RCP8.5;H3;10.2;25;
13801;48.4623;2.9313;RCP8.5;H3;9.68;24;
13802;48.4617;3.0394;RCP8.5;H3;9.34;26;
13803;48.461;3.1475;RCP8.5;H3;9.27;27;
13804;48.4603;3.2557;RCP8.5;H3;10.04;30;
13805;48.4594;3.3638;RCP8.5;H3;10.07;30;
13806;48.4584;3.4719;RCP8.5;H3;8.98;26;
13807;48.4573;3.58;RCP8.5;H3;8.62;25;
13808;48.4561;3.6882;RCP8.5;H3;9.27;23;
13809;48.4548;3.7963;RCP8.5;H3;9.27;23;
13810;48.4534;3.9044;RCP8.5;H3;9.38;23;
13811;48.452;4.0125;RCP8.5;H3;8.84;23;
13812;48.4504;4.1205;RCP8.5;H3;9.1;24;
13813;48.4487;4.2286;RCP8.5;H3;8.78;23;
13814;48.4469;4.3367;RCP8.5;H3;9.47;24;
13815;48.445;4.4448;RCP8.5;H3;9.29;23;
13816;48.4431;4.5528;RCP8.5;H3;9.9;25;
13817;48.441;4.6609;RCP8.5;H3;9.72;26;
13818;48.4388;4.7689;RCP8.5;H3;9.77;25;
13819;48.4365;4.877;RCP8.5;H3;9.16;24;
13820;48.4342;4.985;RCP8.5;H3;9.4;23;
13821;48.4317;5.093;RCP8.5;H3;8.85;23;
13822;48.4291;5.201;RCP8.5;H3;9.14;23;
13823;48.4264;5.309;RCP8.5;H3;8.2;24;
13824;48.4237;5.417;RCP8.5;H3;6.88;19;
13825;48.4208;5.525;RCP8.5;H3;7.1;19;
13826;48.4178;5.6329;RCP8.5;H3;7.38;19;
13827;48.4148;5.7409;RCP8.5;H3;7.83;18;
13828;48.4116;5.8488;RCP8.5;H3;7.73;25;
13829;48.4084;5.9567;RCP8.5;H3;7.04;26;
13830;48.405;6.0646;RCP8.5;H3;8.43;25;
13831;48.4015;6.1725;RCP8.5;H3;8.4;24;
13832;48.398;6.2804;RCP8.5;H3;8.57;17;
13833;48.3943;6.3882;RCP8.5;H3;6.68;19;
13834;48.3906;6.4961;RCP8.5;H3;6.52;18;
13835;48.3867;6.6039;RCP8.5;H3;7.28;18;
13836;48.3828;6.7117;RCP8.5;H3;6.4;18;
13837;48.3787;6.8195;RCP8.5;H3;6.52;21;
13838;48.3746;6.9273;RCP8.5;H3;5.47;21;
13839;48.3703;7.0351;RCP8.5;H3;3.53;24;
13840;48.366;7.1428;RCP8.5;H3;2.76;24;
13841;48.3615;7.2506;RCP8.5;H3;2.71;25;
13842;48.357;7.3583;RCP8.5;H3;3.67;29;
13843;48.3523;7.466;RCP8.5;H3;7.38;40;
13844;48.3476;7.5736;RCP8.5;H3;7.32;41;
13845;48.3428;7.6813;RCP8.5;H3;7.42;40;
13846;48.3378;7.7889;RCP8.5;H3;7.42;39;
13873;48.3236;-4.7374;RCP8.5;H3;0.94;16;
13874;48.33;-4.6299;RCP8.5;H3;0.94;15;
13875;48.3363;-4.5225;RCP8.5;H3;1.19;15;
13876;48.3425;-4.415;RCP8.5;H3;1.08;11;
13877;48.3486;-4.3075;RCP8.5;H3;1.08;11;
13878;48.3547;-4.2;RCP8.5;H3;1.03;7;
13879;48.3606;-4.0924;RCP8.5;H3;2.81;5;
13880;48.3664;-3.9848;RCP8.5;H3;2.54;4;
13881;48.3722;-3.8772;RCP8.5;H3;2.54;4;
13882;48.3778;-3.7696;RCP8.5;H3;2.72;4;
13883;48.3833;-3.662;RCP8.5;H3;2.79;6;
13884;48.3888;-3.5543;RCP8.5;H3;2.5;7;
13885;48.3941;-3.4466;RCP8.5;H3;2.43;7;
13886;48.3993;-3.3389;RCP8.5;H3;2.05;5;
13887;48.4045;-3.2311;RCP8.5;H3;1.94;5;
13888;48.4095;-3.1234;RCP8.5;H3;2.1;6;
13889;48.4145;-3.0156;RCP8.5;H3;1.98;6;
13890;48.4193;-2.9078;RCP8.5;H3;2.42;7;
13891;48.424;-2.8;RCP8.5;H3;1.76;8;
13892;48.4287;-2.6921;RCP8.5;H3;1.22;6;
13893;48.4332;-2.5843;RCP8.5;H3;1.44;8;
13894;48.4377;-2.4764;RCP8.5;H3;2.53;6;
13895;48.4421;-2.3685;RCP8.5;H3;3.08;7;
13896;48.4463;-2.2606;RCP8.5;H3;3.18;7;
13897;48.4505;-2.1527;RCP8.5;H3;3.3;7;
13898;48.4545;-2.0447;RCP8.5;H3;3.48;9;
13899;48.4585;-1.9368;RCP8.5;H3;3.6;10;
13900;48.4623;-1.8288;RCP8.5;H3;1.89;9;
13901;48.4661;-1.7208;RCP8.5;H3;2.02;8;
13902;48.4698;-1.6128;RCP8.5;H3;2.04;7;
13903;48.4733;-1.5048;RCP8.5;H3;2.2;8;
13904;48.4768;-1.3967;RCP8.5;H3;1.65;10;
13905;48.4802;-1.2887;RCP8.5;H3;4;13;
13906;48.4834;-1.1806;RCP8.5;H3;3.78;13;
13907;48.4866;-1.0725;RCP8.5;H3;3.9;13;
13908;48.4897;-0.9644;RCP8.5;H3;4.02;15;
13909;48.4926;-0.8563;RCP8.5;H3;3.95;9;
13910;48.4955;-0.7482;RCP8.5;H3;3.79;10;
13911;48.4983;-0.6401;RCP8.5;H3;3.88;10;
13912;48.5009;-0.5319;RCP8.5;H3;3.92;11;
13913;48.5035;-0.4238;RCP8.5;H3;4.67;20;
13914;48.506;-0.3156;RCP8.5;H3;4.58;18;
13915;48.5084;-0.2074;RCP8.5;H3;4.23;16;
13916;48.5107;-0.0993;RCP8.5;H3;5.26;14;
13917;48.5128;0.0089;RCP8.5;H3;5.17;15;
13918;48.5149;0.1171;RCP8.5;H3;5.58;17;
13919;48.5169;0.2253;RCP8.5;H3;5.56;18;
13920;48.5188;0.3336;RCP8.5;H3;5.54;17;
13921;48.5206;0.4418;RCP8.5;H3;5.65;22;
13922;48.5222;0.55;RCP8.5;H3;5.54;20;
13923;48.5238;0.6583;RCP8.5;H3;5.48;21;
13924;48.5253;0.7665;RCP8.5;H3;5.37;21;
13925;48.5267;0.8748;RCP8.5;H3;5.25;20;
13926;48.528;0.983;RCP8.5;H3;6.9;16;
13927;48.5292;1.0913;RCP8.5;H3;6.83;20;
13928;48.5303;1.1995;RCP8.5;H3;6.57;14;
13929;48.5313;1.3078;RCP8.5;H3;6.57;14;
13930;48.5322;1.4161;RCP8.5;H3;7.6;20;
13931;48.533;1.5244;RCP8.5;H3;8.04;21;
13932;48.5336;1.6326;RCP8.5;H3;8.29;22;
13933;48.5342;1.7409;RCP8.5;H3;8.04;21;
13934;48.5347;1.8492;RCP8.5;H3;7.55;21;
13935;48.5351;1.9575;RCP8.5;H3;8.65;28;
13936;48.5354;2.0658;RCP8.5;H3;8.69;29;
13937;48.5356;2.1741;RCP8.5;H3;8.8;29;
13938;48.5357;2.2824;RCP8.5;H3;8.85;30;
13939;48.5357;2.3907;RCP8.5;H3;8.93;31;
13940;48.5356;2.4989;RCP8.5;H3;8.95;24;
13941;48.5354;2.6072;RCP8.5;H3;9.04;24;
13942;48.5351;2.7155;RCP8.5;H3;8.96;23;
13943;48.5347;2.8238;RCP8.5;H3;8.68;23;
13944;48.5343;2.9321;RCP8.5;H3;8.62;22;
13945;48.5337;3.0404;RCP8.5;H3;9.34;26;
13946;48.533;3.1487;RCP8.5;H3;9.3;26;
13947;48.5322;3.2569;RCP8.5;H3;9.41;26;
13948;48.5313;3.3652;RCP8.5;H3;9.4;26;
13949;48.5303;3.4735;RCP8.5;H3;8.84;26;
13950;48.5292;3.5818;RCP8.5;H3;9.21;27;
13951;48.528;3.69;RCP8.5;H3;9.3;24;
13952;48.5267;3.7983;RCP8.5;H3;9.06;24;
13953;48.5253;3.9065;RCP8.5;H3;9.35;23;
13954;48.5239;4.0148;RCP8.5;H3;9.2;23;
13955;48.5223;4.123;RCP8.5;H3;9.19;23;
13956;48.5206;4.2312;RCP8.5;H3;9.05;23;
13957;48.5188;4.3395;RCP8.5;H3;9.13;24;
13958;48.5169;4.4477;RCP8.5;H3;9.33;24;
13959;48.5149;4.5559;RCP8.5;H3;9.84;26;
13960;48.5129;4.6641;RCP8.5;H3;9.73;26;
13961;48.5107;4.7723;RCP8.5;H3;9.87;25;
13962;48.5084;4.8805;RCP8.5;H3;9.35;25;
13963;48.506;4.9886;RCP8.5;H3;8.93;24;
13964;48.5036;5.0968;RCP8.5;H3;9.25;22;
13965;48.501;5.2049;RCP8.5;H3;8.19;23;
13966;48.4983;5.3131;RCP8.5;H3;7.08;19;
13967;48.4955;5.4212;RCP8.5;H3;7.05;19;
13968;48.4927;5.5293;RCP8.5;H3;6.7;20;
13969;48.4897;5.6374;RCP8.5;H3;6.67;18;
13970;48.4866;5.7455;RCP8.5;H3;7.17;17;
13971;48.4835;5.8536;RCP8.5;H3;7.58;18;
13972;48.4802;5.9617;RCP8.5;H3;6.7;25;
13973;48.4768;6.0697;RCP8.5;H3;8.12;23;
13974;48.4734;6.1778;RCP8.5;H3;8.44;24;
13975;48.4698;6.2858;RCP8.5;H3;7.58;23;
13976;48.4661;6.3938;RCP8.5;H3;7.62;24;
13977;48.4624;6.5018;RCP8.5;H3;7.54;24;
13978;48.4585;6.6098;RCP8.5;H3;7.93;24;
13979;48.4546;6.7178;RCP8.5;H3;7.93;24;
13980;48.4505;6.8257;RCP8.5;H3;7.25;24;
13981;48.4464;6.9336;RCP8.5;H3;4.62;21;
13982;48.4421;7.0415;RCP8.5;H3;3.1;24;
13983;48.4378;7.1494;RCP8.5;H3;2.88;23;
13984;48.4333;7.2573;RCP8.5;H3;0.78;21;
13985;48.4288;7.3652;RCP8.5;H3;1.85;22;
13986;48.4241;7.473;RCP8.5;H3;6.65;39;
13987;48.4194;7.5808;RCP8.5;H3;7.67;40;
13988;48.4145;7.6886;RCP8.5;H3;7.77;41;
13989;48.4096;7.7964;RCP8.5;H3;7.51;38;
14014;48.3821;-4.9622;RCP8.5;H3;0.6;8;
14016;48.3952;-4.7471;RCP8.5;H3;0.58;6;
14017;48.4016;-4.6395;RCP8.5;H3;0.79;8;
14018;48.408;-4.5319;RCP8.5;H3;0.86;8;
14019;48.4142;-4.4243;RCP8.5;H3;0.92;7;
14020;48.4203;-4.3166;RCP8.5;H3;0.89;6;
14021;48.4263;-4.209;RCP8.5;H3;0.9;5;
14022;48.4323;-4.1012;RCP8.5;H3;0.85;5;
14023;48.4381;-3.9935;RCP8.5;H3;0.83;4;
14024;48.4439;-3.8858;RCP8.5;H3;2.05;3;
14025;48.4495;-3.778;RCP8.5;H3;2.06;4;
14026;48.455;-3.6702;RCP8.5;H3;1.97;4;
14027;48.4605;-3.5624;RCP8.5;H3;2.12;4;
14028;48.4658;-3.4545;RCP8.5;H3;1.98;6;
14029;48.4711;-3.3467;RCP8.5;H3;1.93;5;
14030;48.4762;-3.2388;RCP8.5;H3;1.73;6;
14031;48.4813;-3.1309;RCP8.5;H3;2.38;7;
14032;48.4862;-3.023;RCP8.5;H3;1.89;7;
14033;48.4911;-2.915;RCP8.5;H3;1.86;8;
14034;48.4958;-2.807;RCP8.5;H3;1.42;6;
14035;48.5005;-2.6991;RCP8.5;H3;1.31;10;
14036;48.505;-2.5911;RCP8.5;H3;1.9;7;
14037;48.5095;-2.483;RCP8.5;H3;1.69;6;
14038;48.5138;-2.375;RCP8.5;H3;1.89;6;
14039;48.5181;-2.2669;RCP8.5;H3;2.13;8;
14040;48.5223;-2.1589;RCP8.5;H3;2.02;8;
14041;48.5263;-2.0508;RCP8.5;H3;2.79;7;
14042;48.5303;-1.9426;RCP8.5;H3;2.95;10;
14043;48.5342;-1.8345;RCP8.5;H3;2.18;11;
14044;48.5379;-1.7264;RCP8.5;H3;2.19;10;
14045;48.5416;-1.6182;RCP8.5;H3;1.95;9;
14046;48.5452;-1.51;RCP8.5;H3;1.94;13;
14047;48.5486;-1.4019;RCP8.5;H3;1.6;11;
14048;48.552;-1.2937;RCP8.5;H3;1.68;9;
14049;48.5553;-1.1854;RCP8.5;H3;2.15;9;
14050;48.5584;-1.0772;RCP8.5;H3;2.18;10;
14051;48.5615;-0.969;RCP8.5;H3;2.02;9;
14052;48.5645;-0.8607;RCP8.5;H3;1.89;10;
14053;48.5674;-0.7524;RCP8.5;H3;1.95;10;
14054;48.5701;-0.6442;RCP8.5;H3;3.6;10;
14055;48.5728;-0.5359;RCP8.5;H3;3.32;8;
14056;48.5754;-0.4276;RCP8.5;H3;3.58;8;
14057;48.5779;-0.3193;RCP8.5;H3;3.65;8;
14058;48.5803;-0.2109;RCP8.5;H3;3.67;7;
14059;48.5825;-0.1026;RCP8.5;H3;5.15;13;
14060;48.5847;0.0057;RCP8.5;H3;4.68;14;
14061;48.5868;0.1141;RCP8.5;H3;5.31;15;
14062;48.5888;0.2224;RCP8.5;H3;5.5;16;
14063;48.5907;0.3308;RCP8.5;H3;5.63;21;
14064;48.5925;0.4392;RCP8.5;H3;5.63;21;
14065;48.5941;0.5476;RCP8.5;H3;5.44;19;
14066;48.5957;0.6559;RCP8.5;H3;5.2;19;
14067;48.5972;0.7643;RCP8.5;H3;5.18;20;
14068;48.5986;0.8727;RCP8.5;H3;6.7;15;
14069;48.5999;0.9811;RCP8.5;H3;6.8;16;
14070;48.6011;1.0895;RCP8.5;H3;6.45;14;
14071;48.6022;1.198;RCP8.5;H3;6.54;15;
14072;48.6032;1.3064;RCP8.5;H3;7.38;19;
14073;48.6041;1.4148;RCP8.5;H3;7.5;20;
14074;48.6049;1.5232;RCP8.5;H3;7.93;22;
14075;48.6056;1.6317;RCP8.5;H3;7.93;22;
14076;48.6062;1.7401;RCP8.5;H3;7.48;20;
14077;48.6067;1.8485;RCP8.5;H3;7.4;20;
14078;48.6071;1.957;RCP8.5;H3;7.96;21;
14079;48.6073;2.0654;RCP8.5;H3;8.75;29;
14080;48.6075;2.1738;RCP8.5;H3;8.73;30;
14081;48.6076;2.2823;RCP8.5;H3;8.53;44;
14082;48.6076;2.3907;RCP8.5;H3;8.88;44;
14083;48.6076;2.4992;RCP8.5;H3;9.07;44;
14084;48.6074;2.6076;RCP8.5;H3;9.12;24;
14085;48.6071;2.716;RCP8.5;H3;8.8;23;
14086;48.6067;2.8245;RCP8.5;H3;8.72;23;
14087;48.6062;2.9329;RCP8.5;H3;8.62;22;
14088;48.6056;3.0414;RCP8.5;H3;9.05;26;
14089;48.6049;3.1498;RCP8.5;H3;9.07;25;
14090;48.6041;3.2582;RCP8.5;H3;9.2;25;
14091;48.6032;3.3666;RCP8.5;H3;9.23;25;
14092;48.6022;3.4751;RCP8.5;H3;9.18;25;
14093;48.6011;3.5835;RCP8.5;H3;8.37;23;
14094;48.5999;3.6919;RCP8.5;H3;8.57;24;
14095;48.5986;3.8003;RCP8.5;H3;9.35;24;
14096;48.5972;3.9087;RCP8.5;H3;9.15;24;
14097;48.5958;4.0171;RCP8.5;H3;9.4;23;
14098;48.5942;4.1255;RCP8.5;H3;9.21;23;
14099;48.5925;4.2338;RCP8.5;H3;9.12;23;
14100;48.5907;4.3422;RCP8.5;H3;8.1;23;
14101;48.5888;4.4506;RCP8.5;H3;8.21;23;
14102;48.5868;4.5589;RCP8.5;H3;8.4;23;
14103;48.5847;4.6673;RCP8.5;H3;9.62;29;
14104;48.5826;4.7756;RCP8.5;H3;9.66;28;
14105;48.5803;4.884;RCP8.5;H3;9.68;25;
14106;48.5779;4.9923;RCP8.5;H3;9.55;24;
14107;48.5754;5.1006;RCP8.5;H3;9.5;23;
14108;48.5729;5.2089;RCP8.5;H3;7.57;18;
14109;48.5702;5.3172;RCP8.5;H3;7.4;19;
14110;48.5674;5.4255;RCP8.5;H3;6.98;19;
14111;48.5645;5.5337;RCP8.5;H3;6.88;19;
14112;48.5616;5.642;RCP8.5;H3;6.79;17;
14113;48.5585;5.7502;RCP8.5;H3;8.45;24;
14114;48.5553;5.8585;RCP8.5;H3;8.85;24;
14115;48.552;5.9667;RCP8.5;H3;6.96;24;
14116;48.5487;6.0749;RCP8.5;H3;8.16;24;
14117;48.5452;6.1831;RCP8.5;H3;8.15;24;
14118;48.5416;6.2912;RCP8.5;H3;7.81;24;
14119;48.538;6.3994;RCP8.5;H3;8.25;25;
14120;48.5342;6.5075;RCP8.5;H3;8.43;25;
14121;48.5303;6.6157;RCP8.5;H3;8.3;25;
14122;48.5264;6.7238;RCP8.5;H3;8.03;24;
14123;48.5223;6.8319;RCP8.5;H3;5.9;20;
14124;48.5182;6.94;RCP8.5;H3;3.9;20;
14125;48.5139;7.048;RCP8.5;H3;2.13;23;
14126;48.5095;7.1561;RCP8.5;H3;1.7;21;
14127;48.5051;7.2641;RCP8.5;H3;3.42;24;
14128;48.5005;7.3721;RCP8.5;H3;3.9;28;
14129;48.4959;7.4801;RCP8.5;H3;7.02;37;
14130;48.4911;7.588;RCP8.5;H3;7.67;40;
14131;48.4863;7.696;RCP8.5;H3;7.97;41;
14132;48.4813;7.8039;RCP8.5;H3;7.98;39;
14159;48.4668;-4.7568;RCP8.5;H3;0.58;7;
14160;48.4733;-4.6491;RCP8.5;H3;0.57;5;
14161;48.4796;-4.5414;RCP8.5;H3;0.8;7;
14162;48.4858;-4.4336;RCP8.5;H3;0.78;7;
14163;48.492;-4.3258;RCP8.5;H3;0.78;6;
14164;48.498;-4.218;RCP8.5;H3;0.65;6;
14165;48.504;-4.1101;RCP8.5;H3;0.69;6;
14166;48.5098;-4.0022;RCP8.5;H3;0.69;5;
14167;48.5155;-3.8943;RCP8.5;H3;0.8;5;
14168;48.5212;-3.7864;RCP8.5;H3;0.8;4;
14169;48.5267;-3.6785;RCP8.5;H3;0.8;3;
14170;48.5322;-3.5705;RCP8.5;H3;0.8;2;
14171;48.5375;-3.4625;RCP8.5;H3;1.42;3;
14172;48.5428;-3.3545;RCP8.5;H3;1.39;3;
14173;48.5479;-3.2465;RCP8.5;H3;1.3;3;
14174;48.553;-3.1384;RCP8.5;H3;1.67;5;
14175;48.558;-3.0303;RCP8.5;H3;1.67;5;
14176;48.5628;-2.9222;RCP8.5;H3;1.17;7;
14177;48.5676;-2.8141;RCP8.5;H3;1.17;9;
14178;48.5722;-2.706;RCP8.5;H3;1.57;13;
14179;48.5768;-2.5978;RCP8.5;H3;1.98;9;
14180;48.5813;-2.4897;RCP8.5;H3;1.69;6;
14181;48.5856;-2.3815;RCP8.5;H3;2.06;8;
14182;48.5899;-2.2733;RCP8.5;H3;2.12;8;
14183;48.5941;-2.1651;RCP8.5;H3;2.18;11;
14184;48.5981;-2.0568;RCP8.5;H3;1.39;11;
14185;48.6021;-1.9486;RCP8.5;H3;1.47;11;
14186;48.606;-1.8403;RCP8.5;H3;2.08;13;
14187;48.6097;-1.732;RCP8.5;H3;2.02;13;
14188;48.6134;-1.6237;RCP8.5;H3;2.32;11;
14189;48.617;-1.5154;RCP8.5;H3;2.38;11;
14190;48.6205;-1.407;RCP8.5;H3;1.83;12;
14191;48.6238;-1.2987;RCP8.5;H3;2;11;
14192;48.6271;-1.1903;RCP8.5;H3;2.26;9;
14193;48.6303;-1.0819;RCP8.5;H3;2.12;9;
14194;48.6334;-0.9735;RCP8.5;H3;1.81;9;
14195;48.6363;-0.8651;RCP8.5;H3;1.97;9;
14196;48.6392;-0.7567;RCP8.5;H3;3.6;8;
14197;48.642;-0.6483;RCP8.5;H3;3.46;8;
14198;48.6447;-0.5398;RCP8.5;H3;3.29;8;
14199;48.6473;-0.4314;RCP8.5;H3;3.45;7;
14200;48.6497;-0.3229;RCP8.5;H3;3.58;7;
14201;48.6521;-0.2145;RCP8.5;H3;3.67;7;
14202;48.6544;-0.106;RCP8.5;H3;5.23;15;
14203;48.6566;0.0025;RCP8.5;H3;5.35;14;
14204;48.6587;0.111;RCP8.5;H3;5.54;17;
14205;48.6607;0.2195;RCP8.5;H3;5.5;16;
14206;48.6626;0.328;RCP8.5;H3;5.65;19;
14207;48.6644;0.4366;RCP8.5;H3;5.63;18;
14208;48.666;0.5451;RCP8.5;H3;5.37;18;
14209;48.6676;0.6536;RCP8.5;H3;5.05;19;
14210;48.6691;0.7622;RCP8.5;H3;5.08;20;
14211;48.6705;0.8707;RCP8.5;H3;7.05;17;
14212;48.6718;0.9793;RCP8.5;H3;7.12;18;
14213;48.673;1.0878;RCP8.5;H3;6.46;15;
14214;48.6741;1.1964;RCP8.5;H3;6.49;16;
14215;48.6751;1.305;RCP8.5;H3;6.52;18;
14216;48.676;1.4135;RCP8.5;H3;6.82;19;
14217;48.6768;1.5221;RCP8.5;H3;7.71;23;
14218;48.6775;1.6307;RCP8.5;H3;6.88;20;
14219;48.6781;1.7393;RCP8.5;H3;6.93;19;
14220;48.6786;1.8479;RCP8.5;H3;7.29;20;
14221;48.679;1.9564;RCP8.5;H3;7.4;20;
14222;48.6793;2.065;RCP8.5;H3;7.35;21;
14223;48.6795;2.1736;RCP8.5;H3;7.17;42;
14224;48.6796;2.2822;RCP8.5;H3;8.67;31;
14225;48.6796;2.3908;RCP8.5;H3;8.84;44;
14226;48.6795;2.4994;RCP8.5;H3;8.59;43;
14227;48.6793;2.608;RCP8.5;H3;8.66;32;
14228;48.679;2.7166;RCP8.5;H3;8.66;31;
14229;48.6786;2.8252;RCP8.5;H3;8.55;31;
14230;48.6781;2.9337;RCP8.5;H3;8.65;22;
14231;48.6775;3.0423;RCP8.5;H3;8.63;22;
14232;48.6768;3.1509;RCP8.5;H3;9.02;25;
14233;48.676;3.2595;RCP8.5;H3;9.07;25;
14234;48.6751;3.3681;RCP8.5;H3;9.28;25;
14235;48.6741;3.4766;RCP8.5;H3;8.29;22;
14236;48.673;3.5852;RCP8.5;H3;8.4;21;
14237;48.6718;3.6938;RCP8.5;H3;8.62;22;
14238;48.6705;3.8023;RCP8.5;H3;9.13;24;
14239;48.6691;3.9109;RCP8.5;H3;8.95;24;
14240;48.6677;4.0194;RCP8.5;H3;8.45;23;
14241;48.6661;4.1279;RCP8.5;H3;8.95;23;
14242;48.6644;4.2365;RCP8.5;H3;8.88;23;
14243;48.6626;4.345;RCP8.5;H3;7.96;22;
14244;48.6607;4.4535;RCP8.5;H3;8.07;23;
14245;48.6587;4.562;RCP8.5;H3;8.55;23;
14246;48.6566;4.6705;RCP8.5;H3;9.82;29;
14247;48.6544;4.779;RCP8.5;H3;9.82;26;
14248;48.6522;4.8875;RCP8.5;H3;9.67;25;
14249;48.6498;4.996;RCP8.5;H3;9.32;21;
14250;48.6473;5.1044;RCP8.5;H3;8.4;19;
14251;48.6447;5.2129;RCP8.5;H3;7.73;19;
14252;48.642;5.3213;RCP8.5;H3;7.5;19;
14253;48.6393;5.4297;RCP8.5;H3;7.1;19;
14254;48.6364;5.5381;RCP8.5;H3;7.04;19;
14255;48.6334;5.6466;RCP8.5;H3;7.4;17;
14256;48.6303;5.7549;RCP8.5;H3;8.37;24;
14257;48.6272;5.8633;RCP8.5;H3;9.48;25;
14258;48.6239;5.9717;RCP8.5;H3;8.06;24;
14259;48.6205;6.08;RCP8.5;H3;7.99;25;
14260;48.617;6.1884;RCP8.5;H3;8.31;25;
14261;48.6135;6.2967;RCP8.5;H3;8.6;26;
14262;48.6098;6.405;RCP8.5;H3;8.5;26;
14263;48.606;6.5133;RCP8.5;H3;8.52;26;
14264;48.6022;6.6216;RCP8.5;H3;8.38;25;
14265;48.5982;6.7298;RCP8.5;H3;8.32;25;
14266;48.5941;6.8381;RCP8.5;H3;5.65;20;
14267;48.59;6.9463;RCP8.5;H3;4.52;19;
14268;48.5857;7.0545;RCP8.5;H3;4.62;27;
14269;48.5813;7.1627;RCP8.5;H3;2.42;33;
14270;48.5769;7.2709;RCP8.5;H3;1.54;21;
14271;48.5723;7.379;RCP8.5;H3;5.35;33;
14272;48.5676;7.4872;RCP8.5;H3;7.08;37;
14273;48.5629;7.5953;RCP8.5;H3;7.85;38;
14274;48.558;7.7034;RCP8.5;H3;7.73;41;
14275;48.5531;7.8114;RCP8.5;H3;8.1;40;
14302;48.5385;-4.7666;RCP8.5;H3;0.46;8;
14303;48.5449;-4.6587;RCP8.5;H3;0.45;6;
14304;48.5512;-4.5508;RCP8.5;H3;0.52;7;
14305;48.5575;-4.4429;RCP8.5;H3;0.5;6;
14306;48.5636;-4.335;RCP8.5;H3;0.55;6;
14307;48.5697;-4.227;RCP8.5;H3;0.55;5;
14308;48.5756;-4.119;RCP8.5;H3;0.53;4;
14309;48.5815;-4.011;RCP8.5;H3;0.56;4;
14310;48.5872;-3.9029;RCP8.5;H3;0.52;4;
14311;48.5929;-3.7949;RCP8.5;H3;0.64;6;
14312;48.5984;-3.6868;RCP8.5;H3;0.61;5;
14313;48.6039;-3.5786;RCP8.5;H3;1.32;4;
14314;48.6093;-3.4705;RCP8.5;H3;1.3;5;
14315;48.6145;-3.3624;RCP8.5;H3;1.54;4;
14316;48.6197;-3.2542;RCP8.5;H3;1.5;5;
14317;48.6247;-3.146;RCP8.5;H3;1.33;6;
