#-----------------------------------------------------------------------------
# Date d'extraction : 23/06/2026 - 11h30 loc.
#-----------------------------------------------------------------------------
# Producteur : MF
# Experience : Explore2-HydroEau-Adamont-2024_distribution
# Modele     : Q50_SIM2
# Scenario :
#     RCP4.5 : Emissions modérées
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORSWIAV : Indicateur moyen d'humidité des sols
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;NORSWIAV;
#-----------------------------------------------------------------------------
5393;44.1638;5.7851;RCP4.5;H1;0.59;
5394;44.1606;5.885;RCP4.5;H1;0.59;
5395;44.1573;5.9848;RCP4.5;H1;0.54;
5396;44.1539;6.0846;RCP4.5;H1;0.58;
5397;44.1504;6.1844;RCP4.5;H1;0.57;
5398;44.1469;6.2841;RCP4.5;H1;0.58;
5399;44.1432;6.3839;RCP4.5;H1;0.62;
5400;44.1395;6.4836;RCP4.5;H1;0.68;
5401;44.1356;6.5834;RCP4.5;H1;0.66;
5402;44.1317;6.6831;RCP4.5;H1;0.75;
5403;44.1277;6.7828;RCP4.5;H1;0.64;
5404;44.1236;6.8825;RCP4.5;H1;0.64;
5405;44.1194;6.9822;RCP4.5;H1;0.71;
5406;44.1151;7.0819;RCP4.5;H1;0.65;
5407;44.1107;7.1815;RCP4.5;H1;0.75;
5408;44.1062;7.2811;RCP4.5;H1;0.73;
5409;44.1017;7.3808;RCP4.5;H1;0.79;
5410;44.097;7.4804;RCP4.5;H1;0.75;
5411;44.0922;7.58;RCP4.5;H1;0.64;
5412;44.0874;7.6795;RCP4.5;H1;0.67;
5465;44.2291;-1.3163;RCP4.5;H1;0.62;
5466;44.2324;-1.2163;RCP4.5;H1;0.64;
5467;44.2356;-1.1164;RCP4.5;H1;0.73;
5468;44.2387;-1.0164;RCP4.5;H1;0.74;
5469;44.2418;-0.9164;RCP4.5;H1;0.74;
5470;44.2447;-0.8165;RCP4.5;H1;0.73;
5471;44.2475;-0.7165;RCP4.5;H1;0.74;
5472;44.2503;-0.6165;RCP4.5;H1;0.75;
5473;44.2529;-0.5165;RCP4.5;H1;0.69;
5474;44.2555;-0.4164;RCP4.5;H1;0.67;
5475;44.258;-0.3164;RCP4.5;H1;0.67;
5476;44.2603;-0.2164;RCP4.5;H1;0.69;
5477;44.2626;-0.1163;RCP4.5;H1;0.62;
5478;44.2648;-0.0163;RCP4.5;H1;0.63;
5479;44.2669;0.0838;RCP4.5;H1;0.6;
5480;44.269;0.1839;RCP4.5;H1;0.6;
5481;44.2709;0.284;RCP4.5;H1;0.51;
5482;44.2727;0.384;RCP4.5;H1;0.51;
5483;44.2745;0.4841;RCP4.5;H1;0.56;
5484;44.2761;0.5842;RCP4.5;H1;0.56;
5485;44.2777;0.6843;RCP4.5;H1;0.55;
5486;44.2791;0.7844;RCP4.5;H1;0.56;
5487;44.2805;0.8846;RCP4.5;H1;0.57;
5488;44.2818;0.9847;RCP4.5;H1;0.56;
5489;44.283;1.0848;RCP4.5;H1;0.56;
5490;44.2841;1.1849;RCP4.5;H1;0.55;
5491;44.2851;1.2851;RCP4.5;H1;0.57;
5492;44.286;1.3852;RCP4.5;H1;0.59;
5493;44.2868;1.4853;RCP4.5;H1;0.58;
5494;44.2876;1.5855;RCP4.5;H1;0.58;
5495;44.2882;1.6856;RCP4.5;H1;0.59;
5496;44.2888;1.7857;RCP4.5;H1;0.6;
5497;44.2892;1.8859;RCP4.5;H1;0.58;
5498;44.2896;1.986;RCP4.5;H1;0.57;
5499;44.2899;2.0862;RCP4.5;H1;0.58;
5500;44.2901;2.1863;RCP4.5;H1;0.54;
5501;44.2901;2.2865;RCP4.5;H1;0.55;
5502;44.2901;2.3866;RCP4.5;H1;0.57;
5503;44.2901;2.4868;RCP4.5;H1;0.61;
5504;44.2899;2.5869;RCP4.5;H1;0.6;
5505;44.2896;2.6871;RCP4.5;H1;0.66;
5506;44.2892;2.7872;RCP4.5;H1;0.64;
5507;44.2888;2.8874;RCP4.5;H1;0.64;
5508;44.2882;2.9875;RCP4.5;H1;0.61;
5509;44.2876;3.0877;RCP4.5;H1;0.69;
5510;44.2869;3.1878;RCP4.5;H1;0.66;
5511;44.286;3.2879;RCP4.5;H1;0.7;
5512;44.2851;3.3881;RCP4.5;H1;0.68;
5513;44.2841;3.4882;RCP4.5;H1;0.7;
5514;44.283;3.5883;RCP4.5;H1;0.64;
5515;44.2818;3.6885;RCP4.5;H1;0.69;
5516;44.2805;3.7886;RCP4.5;H1;0.72;
5517;44.2792;3.8887;RCP4.5;H1;0.66;
5518;44.2777;3.9888;RCP4.5;H1;0.64;
5519;44.2761;4.0889;RCP4.5;H1;0.65;
5520;44.2745;4.189;RCP4.5;H1;0.66;
5521;44.2727;4.2891;RCP4.5;H1;0.5;
5522;44.2709;4.3892;RCP4.5;H1;0.51;
5523;44.269;4.4892;RCP4.5;H1;0.53;
5524;44.267;4.5893;RCP4.5;H1;0.58;
5525;44.2649;4.6894;RCP4.5;H1;0.45;
5526;44.2627;4.7894;RCP4.5;H1;0.54;
5527;44.2604;4.8895;RCP4.5;H1;0.6;
5528;44.258;4.9895;RCP4.5;H1;0.56;
5529;44.2555;5.0896;RCP4.5;H1;0.59;
5530;44.253;5.1896;RCP4.5;H1;0.57;
5531;44.2503;5.2896;RCP4.5;H1;0.6;
5532;44.2476;5.3896;RCP4.5;H1;0.62;
5533;44.2447;5.4896;RCP4.5;H1;0.64;
5534;44.2418;5.5896;RCP4.5;H1;0.62;
5535;44.2388;5.6896;RCP4.5;H1;0.59;
5536;44.2357;5.7895;RCP4.5;H1;0.59;
5537;44.2325;5.8895;RCP4.5;H1;0.59;
5538;44.2292;5.9894;RCP4.5;H1;0.58;
5539;44.2258;6.0893;RCP4.5;H1;0.63;
5540;44.2223;6.1892;RCP4.5;H1;0.66;
5541;44.2187;6.2892;RCP4.5;H1;0.62;
5542;44.2151;6.389;RCP4.5;H1;0.62;
5543;44.2113;6.4889;RCP4.5;H1;0.7;
5544;44.2075;6.5888;RCP4.5;H1;0.73;
5545;44.2035;6.6886;RCP4.5;H1;0.76;
5546;44.1995;6.7885;RCP4.5;H1;0.74;
5547;44.1954;6.8883;RCP4.5;H1;0.74;
5548;44.1912;6.9881;RCP4.5;H1;0.72;
5549;44.1869;7.0879;RCP4.5;H1;0.72;
5550;44.1825;7.1877;RCP4.5;H1;0.8;
5551;44.178;7.2874;RCP4.5;H1;0.81;
5552;44.1734;7.3872;RCP4.5;H1;0.74;
5553;44.1688;7.4869;RCP4.5;H1;0.76;
5554;44.164;7.5866;RCP4.5;H1;0.7;
5555;44.1592;7.6863;RCP4.5;H1;0.74;
5609;44.3043;-1.2209;RCP4.5;H1;0.64;
5610;44.3075;-1.1208;RCP4.5;H1;0.67;
5611;44.3106;-1.0207;RCP4.5;H1;0.73;
5612;44.3136;-0.9206;RCP4.5;H1;0.73;
5613;44.3166;-0.8205;RCP4.5;H1;0.72;
5614;44.3194;-0.7204;RCP4.5;H1;0.73;
5615;44.3222;-0.6202;RCP4.5;H1;0.74;
5616;44.3248;-0.5201;RCP4.5;H1;0.73;
5617;44.3274;-0.4199;RCP4.5;H1;0.69;
5618;44.3299;-0.3198;RCP4.5;H1;0.67;
5619;44.3322;-0.2196;RCP4.5;H1;0.63;
5620;44.3345;-0.1194;RCP4.5;H1;0.65;
5621;44.3367;-0.0193;RCP4.5;H1;0.64;
5622;44.3389;0.0809;RCP4.5;H1;0.58;
5623;44.3409;0.1811;RCP4.5;H1;0.58;
5624;44.3428;0.2813;RCP4.5;H1;0.47;
5625;44.3446;0.3816;RCP4.5;H1;0.53;
5626;44.3464;0.4818;RCP4.5;H1;0.55;
5627;44.348;0.582;RCP4.5;H1;0.56;
5628;44.3496;0.6822;RCP4.5;H1;0.55;
5629;44.3511;0.7825;RCP4.5;H1;0.56;
5630;44.3524;0.8827;RCP4.5;H1;0.57;
5631;44.3537;0.9829;RCP4.5;H1;0.59;
5632;44.3549;1.0832;RCP4.5;H1;0.57;
5633;44.356;1.1835;RCP4.5;H1;0.59;
5634;44.357;1.2837;RCP4.5;H1;0.59;
5635;44.3579;1.384;RCP4.5;H1;0.6;
5636;44.3588;1.4842;RCP4.5;H1;0.59;
5637;44.3595;1.5845;RCP4.5;H1;0.57;
5638;44.3602;1.6848;RCP4.5;H1;0.57;
5639;44.3607;1.785;RCP4.5;H1;0.58;
5640;44.3612;1.8853;RCP4.5;H1;0.58;
5641;44.3615;1.9856;RCP4.5;H1;0.58;
5642;44.3618;2.0859;RCP4.5;H1;0.57;
5643;44.362;2.1861;RCP4.5;H1;0.53;
5644;44.3621;2.2864;RCP4.5;H1;0.57;
5645;44.3621;2.3867;RCP4.5;H1;0.55;
5646;44.362;2.487;RCP4.5;H1;0.56;
5647;44.3618;2.5873;RCP4.5;H1;0.62;
5648;44.3615;2.6875;RCP4.5;H1;0.66;
5649;44.3612;2.7878;RCP4.5;H1;0.65;
5650;44.3607;2.8881;RCP4.5;H1;0.62;
5651;44.3602;2.9884;RCP4.5;H1;0.61;
5652;44.3595;3.0886;RCP4.5;H1;0.68;
5653;44.3588;3.1889;RCP4.5;H1;0.65;
5654;44.358;3.2892;RCP4.5;H1;0.63;
5655;44.357;3.3894;RCP4.5;H1;0.7;
5656;44.356;3.4897;RCP4.5;H1;0.65;
5657;44.3549;3.5899;RCP4.5;H1;0.6;
5658;44.3537;3.6902;RCP4.5;H1;0.68;
5659;44.3525;3.7904;RCP4.5;H1;0.69;
5660;44.3511;3.8907;RCP4.5;H1;0.72;
5661;44.3496;3.9909;RCP4.5;H1;0.65;
5662;44.3481;4.0911;RCP4.5;H1;0.65;
5663;44.3464;4.1914;RCP4.5;H1;0.67;
5664;44.3447;4.2916;RCP4.5;H1;0.62;
5665;44.3428;4.3918;RCP4.5;H1;0.57;
5666;44.3409;4.492;RCP4.5;H1;0.58;
5667;44.3389;4.5922;RCP4.5;H1;0.61;
5668;44.3368;4.6924;RCP4.5;H1;0.52;
5669;44.3346;4.7926;RCP4.5;H1;0.56;
5670;44.3323;4.8927;RCP4.5;H1;0.61;
5671;44.3299;4.9929;RCP4.5;H1;0.61;
5672;44.3274;5.0931;RCP4.5;H1;0.59;
5673;44.3248;5.1932;RCP4.5;H1;0.59;
5674;44.3222;5.2934;RCP4.5;H1;0.63;
5675;44.3194;5.3935;RCP4.5;H1;0.63;
5676;44.3166;5.4936;RCP4.5;H1;0.61;
5677;44.3137;5.5937;RCP4.5;H1;0.62;
5678;44.3106;5.6938;RCP4.5;H1;0.62;
5679;44.3075;5.7939;RCP4.5;H1;0.61;
5680;44.3043;5.894;RCP4.5;H1;0.57;
5681;44.301;5.9941;RCP4.5;H1;0.58;
5682;44.2976;6.0941;RCP4.5;H1;0.61;
5683;44.2941;6.1942;RCP4.5;H1;0.67;
5684;44.2906;6.2942;RCP4.5;H1;0.55;
5685;44.2869;6.3942;RCP4.5;H1;0.56;
5686;44.2831;6.4942;RCP4.5;H1;0.75;
5687;44.2793;6.5942;RCP4.5;H1;0.75;
5688;44.2754;6.6942;RCP4.5;H1;0.78;
5689;44.2713;6.7941;RCP4.5;H1;0.79;
5690;44.2672;6.8941;RCP4.5;H1;0.73;
5691;44.263;6.994;RCP4.5;H1;0.81;
5692;44.2587;7.0939;RCP4.5;H1;0.76;
5752;44.3761;-1.2254;RCP4.5;H1;0.65;
5753;44.3793;-1.1252;RCP4.5;H1;0.68;
5754;44.3825;-1.025;RCP4.5;H1;0.73;
5755;44.3855;-0.9248;RCP4.5;H1;0.71;
5756;44.3884;-0.8245;RCP4.5;H1;0.74;
5757;44.3913;-0.7243;RCP4.5;H1;0.74;
5758;44.394;-0.624;RCP4.5;H1;0.73;
5759;44.3967;-0.5237;RCP4.5;H1;0.69;
5760;44.3993;-0.4235;RCP4.5;H1;0.69;
5761;44.4018;-0.3232;RCP4.5;H1;0.62;
5762;44.4041;-0.2229;RCP4.5;H1;0.61;
5763;44.4064;-0.1226;RCP4.5;H1;0.62;
5764;44.4087;-0.0223;RCP4.5;H1;0.61;
5765;44.4108;0.0781;RCP4.5;H1;0.58;
5766;44.4128;0.1784;RCP4.5;H1;0.51;
5767;44.4147;0.2787;RCP4.5;H1;0.49;
5768;44.4166;0.3791;RCP4.5;H1;0.54;
5769;44.4183;0.4794;RCP4.5;H1;0.55;
5770;44.42;0.5798;RCP4.5;H1;0.56;
5771;44.4215;0.6801;RCP4.5;H1;0.56;
5772;44.423;0.7805;RCP4.5;H1;0.55;
5773;44.4244;0.8808;RCP4.5;H1;0.55;
5774;44.4257;0.9812;RCP4.5;H1;0.58;
5775;44.4268;1.0816;RCP4.5;H1;0.58;
5776;44.428;1.182;RCP4.5;H1;0.56;
5777;44.429;1.2824;RCP4.5;H1;0.57;
5778;44.4299;1.3828;RCP4.5;H1;0.58;
5779;44.4307;1.4831;RCP4.5;H1;0.56;
5780;44.4314;1.5835;RCP4.5;H1;0.55;
5781;44.4321;1.6839;RCP4.5;H1;0.56;
5782;44.4326;1.7843;RCP4.5;H1;0.57;
5783;44.4331;1.8847;RCP4.5;H1;0.6;
5784;44.4335;1.9851;RCP4.5;H1;0.57;
5785;44.4337;2.0855;RCP4.5;H1;0.57;
5786;44.4339;2.186;RCP4.5;H1;0.55;
5787;44.434;2.2864;RCP4.5;H1;0.54;
5788;44.434;2.3868;RCP4.5;H1;0.63;
5789;44.4339;2.4872;RCP4.5;H1;0.67;
5790;44.4337;2.5876;RCP4.5;H1;0.62;
5791;44.4335;2.688;RCP4.5;H1;0.6;
5792;44.4331;2.7884;RCP4.5;H1;0.53;
5793;44.4326;2.8888;RCP4.5;H1;0.58;
5794;44.4321;2.9892;RCP4.5;H1;0.68;
5795;44.4315;3.0896;RCP4.5;H1;0.68;
5796;44.4307;3.19;RCP4.5;H1;0.6;
5797;44.4299;3.2904;RCP4.5;H1;0.64;
5798;44.429;3.3908;RCP4.5;H1;0.68;
5799;44.428;3.4911;RCP4.5;H1;0.69;
5800;44.4269;3.5915;RCP4.5;H1;0.73;
5801;44.4257;3.6919;RCP4.5;H1;0.7;
5802;44.4244;3.7923;RCP4.5;H1;0.72;
5803;44.423;3.8926;RCP4.5;H1;0.73;
5804;44.4215;3.993;RCP4.5;H1;0.67;
5805;44.42;4.0934;RCP4.5;H1;0.65;
5806;44.4183;4.1937;RCP4.5;H1;0.65;
5807;44.4166;4.2941;RCP4.5;H1;0.59;
5808;44.4147;4.3944;RCP4.5;H1;0.6;
5809;44.4128;4.4947;RCP4.5;H1;0.64;
5810;44.4108;4.5951;RCP4.5;H1;0.6;
5811;44.4087;4.6954;RCP4.5;H1;0.53;
5812;44.4065;4.7957;RCP4.5;H1;0.52;
5813;44.4042;4.896;RCP4.5;H1;0.58;
5814;44.4018;4.9963;RCP4.5;H1;0.63;
5815;44.3993;5.0966;RCP4.5;H1;0.62;
5816;44.3967;5.1969;RCP4.5;H1;0.6;
5817;44.3941;5.2971;RCP4.5;H1;0.62;
5818;44.3913;5.3974;RCP4.5;H1;0.61;
5819;44.3885;5.4976;RCP4.5;H1;0.61;
5820;44.3855;5.5979;RCP4.5;H1;0.61;
5821;44.3825;5.6981;RCP4.5;H1;0.59;
5822;44.3794;5.7983;RCP4.5;H1;0.6;
5823;44.3762;5.8985;RCP4.5;H1;0.59;
5824;44.3729;5.9987;RCP4.5;H1;0.58;
5825;44.3695;6.0989;RCP4.5;H1;0.61;
5826;44.366;6.1991;RCP4.5;H1;0.62;
5827;44.3624;6.2992;RCP4.5;H1;0.52;
5828;44.3587;6.3994;RCP4.5;H1;0.61;
5829;44.355;6.4995;RCP4.5;H1;0.66;
5830;44.3511;6.5996;RCP4.5;H1;0.65;
5831;44.3472;6.6997;RCP4.5;H1;0.68;
5832;44.3431;6.7998;RCP4.5;H1;0.71;
5833;44.339;6.8999;RCP4.5;H1;0.8;
5834;44.3348;7;RCP4.5;H1;0.77;
5895;44.448;-1.23;RCP4.5;H1;0.64;
5896;44.4512;-1.1296;RCP4.5;H1;0.68;
5897;44.4543;-1.0293;RCP4.5;H1;0.73;
5898;44.4574;-0.9289;RCP4.5;H1;0.69;
5899;44.4603;-0.8286;RCP4.5;H1;0.68;
5900;44.4632;-0.7282;RCP4.5;H1;0.69;
5901;44.4659;-0.6278;RCP4.5;H1;0.69;
5902;44.4686;-0.5274;RCP4.5;H1;0.69;
5903;44.4712;-0.427;RCP4.5;H1;0.61;
5904;44.4737;-0.3266;RCP4.5;H1;0.58;
5905;44.4761;-0.2262;RCP4.5;H1;0.6;
5906;44.4784;-0.1257;RCP4.5;H1;0.58;
5907;44.4806;-0.0253;RCP4.5;H1;0.6;
5908;44.4827;0.0752;RCP4.5;H1;0.52;
5909;44.4847;0.1756;RCP4.5;H1;0.49;
5910;44.4866;0.2761;RCP4.5;H1;0.55;
5911;44.4885;0.3766;RCP4.5;H1;0.55;
5912;44.4902;0.477;RCP4.5;H1;0.55;
5913;44.4919;0.5775;RCP4.5;H1;0.55;
5914;44.4934;0.678;RCP4.5;H1;0.57;
5915;44.4949;0.7785;RCP4.5;H1;0.56;
5916;44.4963;0.879;RCP4.5;H1;0.56;
5917;44.4976;0.9795;RCP4.5;H1;0.56;
5918;44.4988;1.08;RCP4.5;H1;0.56;
5919;44.4999;1.1805;RCP4.5;H1;0.57;
5920;44.5009;1.281;RCP4.5;H1;0.59;
5921;44.5018;1.3815;RCP4.5;H1;0.58;
5922;44.5026;1.4821;RCP4.5;H1;0.59;
5923;44.5034;1.5826;RCP4.5;H1;0.6;
5924;44.504;1.6831;RCP4.5;H1;0.6;
5925;44.5046;1.7836;RCP4.5;H1;0.61;
5926;44.505;1.8842;RCP4.5;H1;0.62;
5927;44.5054;1.9847;RCP4.5;H1;0.62;
5928;44.5057;2.0852;RCP4.5;H1;0.59;
5929;44.5059;2.1858;RCP4.5;H1;0.62;
5930;44.506;2.2863;RCP4.5;H1;0.61;
5931;44.506;2.3868;RCP4.5;H1;0.59;
5932;44.5059;2.4874;RCP4.5;H1;0.64;
5933;44.5057;2.5879;RCP4.5;H1;0.66;
5934;44.5054;2.6884;RCP4.5;H1;0.6;
5935;44.505;2.789;RCP4.5;H1;0.6;
5936;44.5046;2.8895;RCP4.5;H1;0.66;
5937;44.504;2.99;RCP4.5;H1;0.71;
5938;44.5034;3.0905;RCP4.5;H1;0.63;
5939;44.5027;3.1911;RCP4.5;H1;0.6;
5940;44.5018;3.2916;RCP4.5;H1;0.6;
5941;44.5009;3.3921;RCP4.5;H1;0.63;
5942;44.4999;3.4926;RCP4.5;H1;0.64;
5943;44.4988;3.5931;RCP4.5;H1;0.62;
5944;44.4976;3.6936;RCP4.5;H1;0.65;
5945;44.4963;3.7941;RCP4.5;H1;0.62;
5946;44.4949;3.8946;RCP4.5;H1;0.71;
5947;44.4935;3.9951;RCP4.5;H1;0.73;
5948;44.4919;4.0956;RCP4.5;H1;0.72;
5949;44.4902;4.1961;RCP4.5;H1;0.65;
5950;44.4885;4.2966;RCP4.5;H1;0.66;
5951;44.4867;4.397;RCP4.5;H1;0.62;
5952;44.4847;4.4975;RCP4.5;H1;0.62;
5953;44.4827;4.598;RCP4.5;H1;0.61;
5954;44.4806;4.6984;RCP4.5;H1;0.62;
5955;44.4784;4.7988;RCP4.5;H1;0.61;
5956;44.4761;4.8993;RCP4.5;H1;0.63;
5957;44.4737;4.9997;RCP4.5;H1;0.57;
5958;44.4712;5.1001;RCP4.5;H1;0.63;
5959;44.4686;5.2005;RCP4.5;H1;0.64;
5960;44.466;5.3009;RCP4.5;H1;0.68;
5961;44.4632;5.4013;RCP4.5;H1;0.64;
5962;44.4604;5.5017;RCP4.5;H1;0.62;
5963;44.4574;5.602;RCP4.5;H1;0.64;
5964;44.4544;5.7024;RCP4.5;H1;0.59;
5965;44.4513;5.8027;RCP4.5;H1;0.59;
5966;44.448;5.9031;RCP4.5;H1;0.61;
5967;44.4447;6.0034;RCP4.5;H1;0.56;
5968;44.4413;6.1037;RCP4.5;H1;0.58;
5969;44.4378;6.204;RCP4.5;H1;0.57;
5970;44.4343;6.3043;RCP4.5;H1;0.48;
5971;44.4306;6.4046;RCP4.5;H1;0.56;
5972;44.4268;6.5048;RCP4.5;H1;0.63;
5973;44.423;6.6051;RCP4.5;H1;0.66;
5974;44.419;6.7053;RCP4.5;H1;0.63;
5975;44.415;6.8055;RCP4.5;H1;0.69;
5976;44.4108;6.9057;RCP4.5;H1;0.7;
6038;44.5199;-1.2345;RCP4.5;H1;0.6;
6039;44.5231;-1.1341;RCP4.5;H1;0.67;
6040;44.5262;-1.0336;RCP4.5;H1;0.69;
6041;44.5293;-0.9331;RCP4.5;H1;0.68;
6042;44.5322;-0.8326;RCP4.5;H1;0.68;
6043;44.5351;-0.7321;RCP4.5;H1;0.69;
6044;44.5378;-0.6316;RCP4.5;H1;0.69;
6045;44.5405;-0.5311;RCP4.5;H1;0.69;
6046;44.5431;-0.4305;RCP4.5;H1;0.65;
6047;44.5456;-0.33;RCP4.5;H1;0.54;
6048;44.548;-0.2294;RCP4.5;H1;0.56;
6049;44.5503;-0.1289;RCP4.5;H1;0.53;
6050;44.5525;-0.0283;RCP4.5;H1;0.53;
6051;44.5546;0.0723;RCP4.5;H1;0.5;
6052;44.5566;0.1729;RCP4.5;H1;0.53;
6053;44.5586;0.2734;RCP4.5;H1;0.53;
6054;44.5604;0.374;RCP4.5;H1;0.55;
6055;44.5621;0.4746;RCP4.5;H1;0.54;
6056;44.5638;0.5753;RCP4.5;H1;0.56;
6057;44.5654;0.6759;RCP4.5;H1;0.58;
6058;44.5668;0.7765;RCP4.5;H1;0.59;
6059;44.5682;0.8771;RCP4.5;H1;0.58;
6060;44.5695;0.9777;RCP4.5;H1;0.61;
6061;44.5707;1.0784;RCP4.5;H1;0.66;
6062;44.5718;1.179;RCP4.5;H1;0.69;
6063;44.5728;1.2797;RCP4.5;H1;0.62;
6064;44.5738;1.3803;RCP4.5;H1;0.64;
6065;44.5746;1.481;RCP4.5;H1;0.62;
6066;44.5753;1.5816;RCP4.5;H1;0.63;
6067;44.576;1.6823;RCP4.5;H1;0.61;
6068;44.5765;1.7829;RCP4.5;H1;0.61;
6069;44.577;1.8836;RCP4.5;H1;0.61;
6070;44.5774;1.9842;RCP4.5;H1;0.58;
6071;44.5776;2.0849;RCP4.5;H1;0.6;
6072;44.5778;2.1856;RCP4.5;H1;0.64;
6073;44.5779;2.2862;RCP4.5;H1;0.65;
6074;44.5779;2.3869;RCP4.5;H1;0.66;
6075;44.5778;2.4876;RCP4.5;H1;0.67;
6076;44.5776;2.5882;RCP4.5;H1;0.69;
6077;44.5774;2.6889;RCP4.5;H1;0.69;
6078;44.577;2.7895;RCP4.5;H1;0.66;
6079;44.5765;2.8902;RCP4.5;H1;0.68;
6080;44.576;2.9909;RCP4.5;H1;0.72;
6081;44.5753;3.0915;RCP4.5;H1;0.64;
6082;44.5746;3.1922;RCP4.5;H1;0.63;
6083;44.5738;3.2928;RCP4.5;H1;0.59;
6084;44.5729;3.3935;RCP4.5;H1;0.61;
6085;44.5718;3.4941;RCP4.5;H1;0.62;
6086;44.5707;3.5947;RCP4.5;H1;0.62;
6087;44.5695;3.6954;RCP4.5;H1;0.61;
6088;44.5682;3.796;RCP4.5;H1;0.64;
6089;44.5669;3.8966;RCP4.5;H1;0.61;
6090;44.5654;3.9973;RCP4.5;H1;0.76;
6091;44.5638;4.0979;RCP4.5;H1;0.75;
6092;44.5622;4.1985;RCP4.5;H1;0.66;
6093;44.5604;4.2991;RCP4.5;H1;0.66;
6094;44.5586;4.3997;RCP4.5;H1;0.65;
6095;44.5566;4.5003;RCP4.5;H1;0.66;
6096;44.5546;4.6009;RCP4.5;H1;0.63;
6097;44.5525;4.7014;RCP4.5;H1;0.61;
6098;44.5503;4.802;RCP4.5;H1;0.64;
6099;44.548;4.9026;RCP4.5;H1;0.64;
6100;44.5456;5.0031;RCP4.5;H1;0.58;
6101;44.5431;5.1036;RCP4.5;H1;0.61;
6102;44.5405;5.2042;RCP4.5;H1;0.63;
6103;44.5379;5.3047;RCP4.5;H1;0.66;
6104;44.5351;5.4052;RCP4.5;H1;0.68;
6105;44.5322;5.5057;RCP4.5;H1;0.67;
6106;44.5293;5.6062;RCP4.5;H1;0.61;
6107;44.5263;5.7067;RCP4.5;H1;0.62;
6108;44.5231;5.8072;RCP4.5;H1;0.61;
6109;44.5199;5.9076;RCP4.5;H1;0.62;
6110;44.5166;6.0081;RCP4.5;H1;0.59;
6111;44.5132;6.1085;RCP4.5;H1;0.56;
6112;44.5097;6.209;RCP4.5;H1;0.58;
6113;44.5061;6.3094;RCP4.5;H1;0.46;
6114;44.5024;6.4098;RCP4.5;H1;0.57;
6115;44.4987;6.5101;RCP4.5;H1;0.59;
6116;44.4948;6.6105;RCP4.5;H1;0.69;
6117;44.4908;6.7109;RCP4.5;H1;0.7;
6118;44.4868;6.8112;RCP4.5;H1;0.71;
6119;44.4827;6.9116;RCP4.5;H1;0.71;
6181;44.5917;-1.2391;RCP4.5;H1;0.61;
6182;44.595;-1.1385;RCP4.5;H1;0.63;
6183;44.5981;-1.0379;RCP4.5;H1;0.69;
6184;44.6011;-0.9373;RCP4.5;H1;0.67;
6185;44.6041;-0.8367;RCP4.5;H1;0.69;
6186;44.607;-0.736;RCP4.5;H1;0.7;
6187;44.6097;-0.6354;RCP4.5;H1;0.68;
6188;44.6124;-0.5347;RCP4.5;H1;0.67;
6189;44.615;-0.4341;RCP4.5;H1;0.58;
6190;44.6175;-0.3334;RCP4.5;H1;0.51;
6191;44.6199;-0.2327;RCP4.5;H1;0.61;
6192;44.6222;-0.132;RCP4.5;H1;0.59;
6193;44.6244;-0.0313;RCP4.5;H1;0.56;
6194;44.6265;0.0694;RCP4.5;H1;0.55;
6195;44.6285;0.1701;RCP4.5;H1;0.56;
6196;44.6305;0.2708;RCP4.5;H1;0.54;
6197;44.6323;0.3715;RCP4.5;H1;0.55;
6198;44.6341;0.4723;RCP4.5;H1;0.55;
6199;44.6357;0.573;RCP4.5;H1;0.56;
6200;44.6373;0.6737;RCP4.5;H1;0.56;
6201;44.6388;0.7745;RCP4.5;H1;0.56;
6202;44.6402;0.8752;RCP4.5;H1;0.65;
6203;44.6415;0.976;RCP4.5;H1;0.69;
6204;44.6427;1.0768;RCP4.5;H1;0.67;
6205;44.6438;1.1775;RCP4.5;H1;0.68;
6206;44.6448;1.2783;RCP4.5;H1;0.64;
6207;44.6457;1.3791;RCP4.5;H1;0.63;
6208;44.6465;1.4799;RCP4.5;H1;0.63;
6209;44.6473;1.5806;RCP4.5;H1;0.64;
6210;44.6479;1.6814;RCP4.5;H1;0.62;
6211;44.6485;1.7822;RCP4.5;H1;0.62;
6212;44.6489;1.883;RCP4.5;H1;0.59;
6213;44.6493;1.9838;RCP4.5;H1;0.64;
6214;44.6496;2.0846;RCP4.5;H1;0.67;
6215;44.6498;2.1854;RCP4.5;H1;0.59;
6216;44.6499;2.2862;RCP4.5;H1;0.67;
6217;44.6499;2.387;RCP4.5;H1;0.69;
6218;44.6498;2.4877;RCP4.5;H1;0.69;
6219;44.6496;2.5885;RCP4.5;H1;0.7;
6220;44.6493;2.6893;RCP4.5;H1;0.65;
6221;44.6489;2.7901;RCP4.5;H1;0.69;
6222;44.6485;2.8909;RCP4.5;H1;0.71;
6223;44.6479;2.9917;RCP4.5;H1;0.62;
6224;44.6473;3.0925;RCP4.5;H1;0.62;
6225;44.6465;3.1933;RCP4.5;H1;0.64;
6226;44.6457;3.294;RCP4.5;H1;0.62;
